t_in,t_out,dir,vol,p_in,p_out,pl,exit,dist
2022-01-28 01:02:00,2022-01-28 02:15:00,sell,0.01,1797.76,1796.06,1.6199999999999999,-,1.7
2022-01-28 05:37:00,2022-01-28 09:02:00,sell,0.01,1798.64,1795.94,2.62,-,2.7
2022-01-28 22:46:00,2022-01-31 02:54:00,sell,0.01,1788.48,1787.41,1.33,-,1.07
2022-01-31 11:57:00,2022-02-01 10:56:39,sell,0.01,1789.5,1804.62,-14.859999999999998,sl,15.11
2022-02-08 20:29:00,2022-02-08 20:50:00,buy,0.01,1826.36,1828.18,1.74,-,1.82
2022-02-09 16:01:00,2022-02-09 16:43:00,buy,0.01,1826.51,1828.21,1.6199999999999999,-,1.7
2022-02-10 10:45:00,2022-02-10 11:05:00,buy,0.01,1830.94,1832.67,1.65,-,1.73
2022-02-10 15:47:00,2022-02-10 16:48:00,buy,0.01,1829.39,1832.32,2.85,-,2.93
2022-02-14 01:15:00,2022-02-14 15:40:00,buy,0.01,1860.92,1859.73,-1.27,-,1.19
2022-02-15 10:00:00,2022-02-15 10:45:30,buy,0.01,1875.71,1860.6,-15.189999999999998,sl,15.11
2022-02-15 20:47:00,2022-02-15 21:04:00,sell,0.01,1856.19,1854.56,1.5499999999999998,-,1.63
2022-02-16 20:56:00,2022-02-16 21:08:00,buy,0.01,1866.31,1869.86,3.4699999999999998,-,3.55
2022-02-22 11:17:00,2022-02-22 11:23:00,buy,0.01,1897.71,1900.0,2.21,-,2.29
2022-02-24 14:00:00,2022-02-24 14:05:00,buy,0.01,1961.78,1964.04,2.1799999999999997,-,2.26
2022-02-25 01:41:00,2022-02-25 01:45:00,sell,0.01,1909.72,1907.86,1.78,-,1.86
2022-02-25 09:45:00,2022-02-25 10:12:00,sell,0.01,1915.13,1912.63,2.42,-,2.5
2022-02-25 22:32:00,2022-02-25 22:53:00,sell,0.01,1891.98,1890.25,1.65,-,1.73
2022-03-01 15:15:00,2022-03-01 16:41:00,buy,0.01,1919.32,1921.88,2.48,-,2.56
2022-03-02 03:00:00,2022-03-02 04:10:00,buy,0.01,1935.21,1939.95,4.66,-,4.74
2022-03-02 07:29:00,2022-03-02 07:39:00,buy,0.01,1935.51,1937.8,2.21,-,2.29
2022-03-07 07:26:00,2022-03-07 07:32:00,buy,0.01,1986.12,1988.28,2.08,-,2.16
2022-03-07 08:15:00,2022-03-07 08:23:00,buy,0.01,1977.07,1978.72,1.5699999999999998,-,1.65
2022-03-07 13:45:00,2022-03-07 15:19:46,buy,0.01,1990.73,1975.63,-15.179999999999998,sl,15.1
2022-03-07 15:21:00,2022-03-07 15:39:04,buy,0.01,1978.24,1963.5,-14.819999999999999,sl,14.74
2022-03-08 02:46:00,2022-03-08 07:33:00,buy,0.01,1991.78,1992.31,0.45000000000000007,-,0.53
2022-03-08 10:20:00,2022-03-08 10:26:00,buy,0.01,2003.97,2010.13,6.08,-,6.16
2022-03-08 12:11:00,2022-03-08 12:40:00,buy,0.01,2005.33,2008.16,2.75,-,2.83
2022-03-08 19:21:00,2022-03-08 19:27:00,buy,0.01,2038.7,2042.18,3.4,-,3.48
2022-03-08 21:50:00,2022-03-08 21:56:00,buy,0.01,2031.6,2034.14,2.46,-,2.54
2022-03-09 01:45:00,2022-03-09 04:28:00,buy,0.01,2046.09,2047.7,1.53,-,1.61
2022-03-09 09:30:00,2022-03-09 09:48:00,buy,0.01,2041.64,2044.4,2.6799999999999997,-,2.76
2022-03-09 11:31:00,2022-03-09 12:03:40,buy,0.01,2025.25,2010.2,-15.129999999999999,sl,15.03
2022-03-09 12:12:00,2022-03-09 12:18:00,buy,0.01,2010.1,2012.76,2.58,-,2.66
2022-03-09 18:25:00,2022-03-09 19:14:00,sell,0.01,2001.87,1995.19,6.6,-,6.68
2022-03-10 08:51:00,2022-03-10 09:02:00,sell,0.01,1984.1,1980.99,3.03,-,3.11
2022-03-11 11:30:00,2022-03-11 11:39:00,sell,0.01,1991.84,1989.82,1.94,-,2.02
2022-03-11 18:40:00,2022-03-14 01:06:00,sell,0.01,1982.32,1980.68,1.9,-,1.64
2022-03-17 09:30:00,2022-03-17 09:49:00,buy,0.01,1932.66,1934.4,1.66,-,1.74
2022-03-17 15:36:00,2022-03-17 17:00:00,buy,0.01,1942.28,1945.0,2.64,-,2.72
2022-03-17 19:10:00,2022-03-18 02:54:00,buy,0.01,1944.01,1943.19,-1.69,-,0.82
2022-03-21 01:15:00,2022-03-21 17:02:14,sell,0.01,1918.99,1933.86,-14.949999999999998,sl,14.87
2022-03-22 19:05:00,2022-03-23 03:23:00,sell,0.01,1919.18,1918.55,0.89,-,0.63
2022-03-23 05:46:00,2022-03-23 08:10:00,sell,0.01,1923.21,1921.03,2.1,-,2.18
2022-03-24 05:51:00,2022-03-24 10:38:00,buy,0.01,1941.22,1942.83,1.53,-,1.61
2022-03-24 23:41:00,2022-03-25 02:21:00,buy,0.01,1957.79,1959.5,0.8399999999999999,-,1.71
2022-03-28 13:10:00,2022-03-28 13:52:00,sell,0.01,1931.2,1929.56,1.5599999999999998,-,1.64
2022-03-28 16:45:00,2022-03-28 17:02:40,sell,0.01,1935.23,1937.73,-2.58,sl,2.5
2022-03-29 06:00:00,2022-03-29 06:16:00,sell,0.01,1927.9,1925.65,2.17,-,2.25
2022-03-29 19:08:00,2022-03-30 02:39:00,sell,0.01,1913.31,1916.79,-3.2199999999999998,-,3.48
2022-03-30 02:40:00,2022-03-30 02:44:00,sell,0.01,1916.73,1916.63,0.020000000000000004,-,0.1
2022-03-30 19:32:00,2022-03-30 22:55:00,buy,0.01,1933.91,1935.72,1.73,-,1.81
2022-03-31 23:00:00,2022-04-01 04:34:00,buy,0.01,1936.77,1937.36,-0.2800000000000001,-,0.59
2022-04-08 19:01:00,2022-04-08 22:44:00,buy,0.01,1942.57,1944.19,1.54,-,1.62
2022-04-11 05:30:00,2022-04-11 05:45:00,buy,0.01,1941.88,1943.5,1.54,-,1.62
2022-04-11 08:35:00,2022-04-11 09:01:00,buy,0.01,1943.0,1945.06,1.98,-,2.06
2022-04-11 13:45:00,2022-04-11 14:00:00,buy,0.01,1953.67,1956.44,2.69,-,2.77
2022-04-11 17:04:00,2022-04-11 18:46:00,buy,0.01,1952.22,1953.88,1.5799999999999998,-,1.66
2022-04-12 21:00:00,2022-04-13 04:53:00,buy,0.01,1969.33,1968.51,-1.69,-,0.82
2022-04-13 07:58:00,2022-04-13 08:38:00,buy,0.01,1968.41,1971.82,3.33,-,3.41
2022-04-13 14:05:00,2022-04-13 14:29:00,buy,0.01,1975.49,1977.58,2.01,-,2.09
2022-04-14 03:35:00,2022-04-14 04:27:00,buy,0.01,1974.48,1976.67,2.11,-,2.19
2022-04-14 07:04:00,2022-04-14 07:48:00,buy,0.01,1973.17,1974.93,1.68,-,1.76
2022-04-14 09:02:00,2022-04-14 09:07:00,buy,0.01,1972.34,1974.16,1.74,-,1.82
2022-04-14 12:00:00,2022-04-14 13:57:00,buy,0.01,1971.39,1973.64,2.17,-,2.25
2022-04-18 13:45:00,2022-04-18 14:26:00,buy,0.01,1988.47,1990.4,1.8499999999999999,-,1.93
2022-04-18 18:03:00,2022-04-18 18:27:00,buy,0.01,1984.0,1987.29,3.21,-,3.29
2022-04-18 20:33:00,2022-04-19 10:25:00,buy,0.01,1982.72,1978.02,-6.37,-,4.7
2022-04-20 13:30:00,2022-04-20 15:18:00,sell,0.01,1951.37,1948.45,2.84,-,2.92
2022-04-25 22:30:00,2022-04-25 22:56:00,sell,0.01,1900.67,1898.47,2.12,-,2.2
2022-04-26 09:01:00,2022-04-26 09:20:00,sell,0.01,1906.17,1904.28,1.8099999999999998,-,1.89
2022-04-26 13:16:00,2022-04-26 13:23:00,sell,0.01,1906.57,1904.2,2.29,-,2.37
2022-04-27 16:00:00,2022-04-27 16:05:00,sell,0.01,1896.52,1894.5,1.94,-,2.02
2022-04-28 11:00:00,2022-04-28 11:20:00,sell,0.01,1884.94,1882.83,2.03,-,2.11
2022-04-28 11:41:00,2022-04-28 15:12:00,sell,0.01,1885.19,1885.15,-0.04,-,0.04
2022-04-29 15:45:00,2022-04-29 16:05:00,buy,0.01,1910.94,1912.99,1.9699999999999998,-,2.05
2022-05-05 10:11:00,2022-05-05 12:55:00,buy,0.01,1896.04,1897.9,1.78,-,1.86
2022-05-10 05:45:00,2022-05-10 13:01:00,sell,0.01,1860.54,1857.79,2.67,-,2.75
2022-05-13 03:45:00,2022-05-13 09:32:00,sell,0.01,1822.71,1821.84,0.7899999999999999,-,0.87
2022-05-16 18:00:00,2022-05-17 02:31:33,sell,0.01,1812.21,1827.18,-14.709999999999999,sl,14.94
2022-05-17 07:00:00,2022-05-17 07:25:00,buy,0.01,1822.72,1824.94,2.14,-,2.22
2022-05-19 20:36:00,2022-05-19 22:47:00,buy,0.01,1840.36,1842.62,2.1799999999999997,-,2.26
2022-05-20 04:30:00,2022-05-20 06:22:00,buy,0.01,1838.42,1840.06,1.5599999999999998,-,1.64
2022-05-20 10:43:00,2022-05-20 12:33:00,buy,0.01,1844.22,1846.46,2.16,-,2.24
2022-05-20 17:00:00,2022-05-20 17:49:00,buy,0.01,1836.35,1838.88,2.4499999999999997,-,2.53
2022-05-24 21:58:00,2022-05-24 22:24:00,buy,0.01,1864.18,1866.04,1.78,-,1.86
2022-05-25 04:31:00,2022-05-25 16:00:42,buy,0.01,1862.96,1847.81,-15.229999999999999,sl,15.12
2022-05-30 11:15:00,2022-05-30 16:40:00,buy,0.01,1858.95,1860.59,1.5599999999999998,-,1.64
2022-06-02 20:11:00,2022-06-02 20:42:00,buy,0.01,1867.3,1868.9,1.52,-,1.6
2022-06-03 06:45:00,2022-06-03 14:13:00,buy,0.01,1868.27,1867.34,-1.01,-,0.93
2022-06-03 15:00:00,2022-06-03 15:13:00,buy,0.01,1863.81,1865.63,1.74,-,1.82
2022-06-03 21:55:00,2022-06-03 22:10:00,sell,0.01,1850.23,1848.58,1.5699999999999998,-,1.65
2022-06-06 03:19:00,2022-06-06 10:32:00,sell,0.01,1852.12,1851.91,0.12999999999999998,-,0.21
2022-06-10 21:00:00,2022-06-10 21:18:00,buy,0.01,1869.79,1871.47,1.5999999999999999,-,1.68
2022-06-13 04:46:00,2022-06-13 09:03:00,buy,0.01,1866.61,1866.7,0.009999999999999995,-,0.09
2022-06-13 10:30:00,2022-06-13 15:39:42,buy,0.01,1860.28,1845.41,-14.949999999999998,sl,14.83
2022-06-13 19:20:00,2022-06-13 19:46:00,sell,0.01,1832.82,1830.2,2.54,-,2.62
2022-06-14 03:45:00,2022-06-14 13:22:00,sell,0.01,1823.4,1821.55,1.77,-,1.85
2022-06-15 04:41:00,2022-06-15 07:39:00,sell,0.01,1816.23,1814.4,1.75,-,1.83
2022-06-15 09:46:00,2022-06-15 10:50:00,sell,0.01,1821.01,1818.95,1.98,-,2.06
2022-06-16 02:45:00,2022-06-16 03:05:00,buy,0.01,1832.4,1835.46,2.98,-,3.06
2022-06-16 05:00:00,2022-06-16 06:25:00,buy,0.01,1831.02,1832.82,1.72,-,1.8
2022-06-17 03:30:00,2022-06-17 08:03:00,buy,0.01,1848.02,1846.74,-1.36,-,1.28
2022-06-28 03:30:00,2022-06-28 12:51:00,sell,0.01,1824.37,1824.94,-0.65,-,0.57
2022-06-29 06:00:00,2022-06-29 09:34:00,sell,0.01,1821.26,1816.68,4.5,-,4.58
2022-07-05 21:40:00,2022-07-05 22:02:00,sell,0.01,1768.31,1765.87,2.36,-,2.44
2022-07-06 21:55:00,2022-07-07 04:48:00,sell,0.01,1739.24,1737.68,2.51,-,1.56
2022-07-07 06:17:00,2022-07-07 07:33:00,sell,0.01,1746.4,1744.69,1.63,-,1.71
2022-07-11 17:30:00,2022-07-11 19:32:00,sell,0.01,1736.44,1734.56,1.7999999999999998,-,1.88
2022-07-13 06:00:00,2022-07-13 06:13:00,sell,0.01,1728.22,1726.38,1.76,-,1.84
2022-07-13 13:30:00,2022-07-13 15:33:35,sell,0.01,1727.71,1714.73,12.900000000000002,tp,12.97
2022-07-15 03:01:00,2022-07-15 06:31:00,sell,0.01,1711.43,1708.9,2.4499999999999997,-,2.53
2022-07-18 01:09:00,2022-07-18 09:34:00,sell,0.01,1706.95,1712.71,-5.84,-,5.76
2022-07-22 05:31:00,2022-07-22 09:22:00,buy,0.01,1715.4,1717.4,1.92,-,2.0
2022-07-22 20:13:00,2022-07-25 06:20:00,buy,0.01,1727.85,1727.93,-0.7900000000000001,-,0.08
2022-07-28 13:15:00,2022-07-28 15:37:00,buy,0.01,1741.58,1745.53,3.87,-,3.95
2022-07-28 15:38:00,2022-07-28 15:46:00,buy,0.01,1746.18,1747.95,1.69,-,1.77
2022-07-29 11:30:00,2022-07-29 18:02:00,buy,0.01,1763.52,1764.44,0.84,-,0.92
2022-07-29 22:30:00,2022-07-29 23:17:00,buy,0.01,1761.7,1763.51,1.73,-,1.81
2022-08-02 08:07:00,2022-08-02 09:44:00,buy,0.01,1773.31,1775.8,2.41,-,2.49
2022-08-03 04:49:00,2022-08-03 13:19:00,sell,0.01,1762.7,1763.45,-0.8300000000000001,-,0.75
2022-08-05 04:49:00,2022-08-05 06:10:00,buy,0.01,1789.95,1791.61,1.5799999999999998,-,1.66
2022-08-05 11:32:00,2022-08-05 11:48:00,buy,0.01,1786.13,1787.76,1.5499999999999998,-,1.63
2022-08-05 17:20:00,2022-08-05 18:29:00,sell,0.01,1776.98,1774.86,2.04,-,2.12
2022-08-10 07:20:00,2022-08-10 12:17:00,buy,0.01,1791.32,1793.07,1.67,-,1.75
2022-08-15 03:03:00,2022-08-15 03:59:00,buy,0.01,1799.44,1801.11,1.5899999999999999,-,1.67
2022-08-15 05:46:00,2022-08-15 12:32:37,buy,0.01,1795.89,1780.78,-15.189999999999998,sl,15.11
2022-08-15 20:19:00,2022-08-15 20:43:00,sell,0.01,1783.23,1781.27,1.88,-,1.96
2022-08-16 06:30:00,2022-08-16 09:36:00,sell,0.01,1781.99,1780.18,1.73,-,1.81
2022-08-23 05:00:00,2022-08-23 06:10:00,sell,0.01,1740.05,1737.85,2.12,-,2.2
2022-08-23 22:01:00,2022-08-23 23:54:00,buy,0.01,1746.6,1748.4,1.72,-,1.8
2022-08-25 15:30:00,2022-08-25 20:02:00,buy,0.01,1760.4,1759.33,-1.1500000000000001,-,1.07
2022-08-29 15:00:00,2022-08-29 17:06:37,sell,0.01,1727.78,1742.9,-15.199999999999998,sl,15.12
2022-08-31 18:30:00,2022-08-31 19:08:00,sell,0.01,1720.33,1718.46,1.79,-,1.87
2022-08-31 19:11:00,2022-08-31 19:48:00,sell,0.01,1718.69,1716.1,2.51,-,2.59
2022-09-02 09:16:00,2022-09-02 17:41:30,sell,0.01,1701.1,1716.05,-15.029999999999998,sl,14.94
2022-09-08 02:30:00,2022-09-08 04:30:00,buy,0.01,1716.86,1718.53,1.5899999999999999,-,1.67
2022-09-08 05:15:00,2022-09-08 07:16:00,buy,0.01,1714.7,1716.45,1.67,-,1.75
2022-09-09 12:15:00,2022-09-09 12:25:00,buy,0.01,1726.28,1728.2,1.8399999999999999,-,1.92
2022-09-09 16:00:00,2022-09-12 01:53:00,buy,0.01,1718.92,1720.09,0.2999999999999999,-,1.17
2022-09-12 23:00:00,2022-09-13 03:14:00,buy,0.01,1724.6,1727.23,1.7599999999999998,-,2.63
2022-09-23 16:30:00,2022-09-23 16:40:00,sell,0.01,1652.74,1648.64,4.02,-,4.1
2022-09-26 11:45:00,2022-09-26 12:46:00,sell,0.01,1644.88,1642.99,1.8099999999999998,-,1.89
2022-09-27 09:03:00,2022-09-27 12:32:00,sell,0.01,1635.07,1633.29,1.7,-,1.78
2022-09-28 15:00:00,2022-09-28 16:17:00,sell,0.01,1624.46,1639.29,-14.909999999999998,sl,14.83
2022-09-29 01:30:00,2022-09-29 08:45:30,buy,0.01,1658.93,1643.86,-15.149999999999999,sl,15.07
2022-09-30 19:00:00,2022-10-03 04:28:00,buy,0.01,1671.49,1666.72,-5.64,-,4.77
2022-10-04 03:34:00,2022-10-04 07:42:00,buy,0.01,1698.73,1701.15,2.34,-,2.42
2022-10-04 14:05:00,2022-10-04 15:01:00,buy,0.01,1703.62,1705.63,1.9299999999999997,-,2.01
2022-10-04 20:05:00,2022-10-04 21:04:00,buy,0.01,1721.96,1724.12,2.08,-,2.16
2022-10-05 07:33:00,2022-10-05 08:11:00,buy,0.01,1718.13,1720.23,2.02,-,2.1
2022-10-05 11:30:00,2022-10-05 11:37:00,buy,0.01,1711.32,1713.12,1.72,-,1.8
2022-10-05 13:03:00,2022-10-05 13:35:00,buy,0.01,1707.85,1709.9,1.9699999999999998,-,2.05
2022-10-06 10:09:00,2022-10-06 15:21:00,buy,0.01,1723.41,1718.74,-4.75,-,4.67
2022-10-11 15:31:00,2022-10-11 16:33:00,sell,0.01,1670.76,1668.09,2.59,-,2.67
2022-10-12 08:03:00,2022-10-12 15:08:00,sell,0.01,1667.94,1667.53,0.33,-,0.41
2022-10-13 18:25:00,2022-10-14 04:14:00,sell,0.01,1658.88,1660.63,-1.49,-,1.75
2022-10-17 02:45:00,2022-10-17 15:20:39,sell,0.01,1646.64,1661.66,-15.099999999999998,sl,15.0
2022-10-20 08:30:00,2022-10-20 08:53:00,sell,0.01,1633.41,1631.66,1.67,-,1.75
2022-10-20 09:11:00,2022-10-20 09:47:00,sell,0.01,1630.9,1629.19,1.63,-,1.71
2022-10-24 05:15:00,2022-10-24 05:39:00,buy,0.01,1652.79,1655.02,2.15,-,2.23
2022-10-24 10:23:00,2022-10-25 03:32:00,buy,0.01,1651.86,1653.62,0.8899999999999999,-,1.76
2022-10-26 02:31:00,2022-10-26 04:40:00,buy,0.01,1651.72,1653.79,1.9899999999999998,-,2.07
2022-10-26 15:45:00,2022-10-26 16:39:00,buy,0.01,1663.66,1665.42,1.68,-,1.76
2022-10-26 22:31:00,2022-10-27 02:47:00,buy,0.01,1664.64,1666.39,-0.71,-,1.75
2022-10-27 05:31:00,2022-10-27 06:11:00,buy,0.01,1663.57,1665.64,1.9899999999999998,-,2.07
2022-10-27 10:17:00,2022-10-27 11:19:00,buy,0.01,1662.52,1666.2,3.6,-,3.68
2022-10-31 08:30:00,2022-10-31 08:48:00,sell,0.01,1643.76,1642.14,1.54,-,1.62
2022-11-01 06:00:00,2022-11-01 06:50:00,sell,0.01,1638.76,1637.07,1.6099999999999999,-,1.69
2022-11-03 04:30:00,2022-11-03 05:04:00,sell,0.01,1639.97,1637.27,2.62,-,2.7
2022-11-03 18:45:00,2022-11-03 19:41:00,sell,0.01,1627.52,1625.48,1.96,-,2.04
2022-11-03 22:48:00,2022-11-03 23:46:00,sell,0.01,1631.37,1629.48,1.8099999999999998,-,1.89
2022-11-04 10:52:00,2022-11-04 11:08:00,buy,0.01,1644.73,1648.47,3.66,-,3.74
2022-11-07 01:30:00,2022-11-07 10:31:00,buy,0.01,1676.06,1674.64,-1.5,-,1.42
2022-11-07 13:15:00,2022-11-07 13:37:00,buy,0.01,1676.25,1677.86,1.53,-,1.61
2022-11-07 14:25:00,2022-11-07 15:07:00,buy,0.01,1675.2,1677.53,2.25,-,2.33
2022-11-07 17:26:00,2022-11-07 17:34:00,buy,0.01,1675.56,1677.24,1.5999999999999999,-,1.68
2022-11-07 23:01:00,2022-11-08 03:02:00,buy,0.01,1674.83,1676.55,0.8499999999999999,-,1.72
2022-11-08 06:30:00,2022-11-08 13:25:00,buy,0.01,1671.31,1672.99,1.5999999999999999,-,1.68
2022-11-08 19:22:00,2022-11-08 19:28:00,buy,0.01,1711.08,1712.77,1.6099999999999999,-,1.69
2022-11-08 21:31:00,2022-11-08 21:40:00,buy,0.01,1709.57,1711.34,1.69,-,1.77
2022-11-09 02:30:00,2022-11-09 09:05:00,buy,0.01,1710.56,1711.23,0.59,-,0.67
2022-11-09 12:02:00,2022-11-09 16:02:00,buy,0.01,1708.61,1712.52,3.83,-,3.91
2022-11-11 03:30:00,2022-11-11 05:01:00,buy,0.01,1750.35,1752.24,1.8099999999999998,-,1.89
2022-11-11 13:15:00,2022-11-11 13:40:00,buy,0.01,1757.44,1760.22,2.6999999999999997,-,2.78
2022-11-14 02:35:00,2022-11-14 03:00:00,buy,0.01,1762.75,1764.37,1.54,-,1.62
2022-11-14 04:30:00,2022-11-14 05:04:00,buy,0.01,1761.79,1763.55,1.68,-,1.76
2022-11-14 06:30:00,2022-11-14 07:18:00,buy,0.01,1759.99,1761.71,1.64,-,1.72
2022-11-14 07:30:00,2022-11-14 08:13:00,buy,0.01,1759.99,1761.93,1.8599999999999999,-,1.94
2022-11-14 08:16:00,2022-11-14 10:03:00,buy,0.01,1761.98,1763.62,1.5599999999999998,-,1.64
2022-11-14 12:07:00,2022-11-14 14:51:00,buy,0.01,1757.39,1760.16,2.69,-,2.77
2022-11-15 01:30:00,2022-11-15 04:38:00,buy,0.01,1770.29,1772.04,1.67,-,1.75
2022-11-17 10:00:00,2022-11-17 11:34:00,sell,0.01,1766.99,1764.54,2.37,-,2.45
2022-11-18 03:45:00,2022-11-18 13:49:00,sell,0.01,1762.67,1760.84,1.75,-,1.83
2022-11-21 16:38:00,2022-11-21 17:10:00,sell,0.01,1741.23,1737.87,3.28,-,3.36
2022-11-22 03:00:00,2022-11-22 15:25:00,sell,0.01,1740.87,1744.57,-3.7800000000000002,-,3.7
2022-11-24 07:10:00,2022-11-24 09:07:00,buy,0.01,1754.74,1757.15,2.33,-,2.41
2022-11-24 14:57:00,2022-11-25 06:01:00,buy,0.01,1757.8,1759.53,0.8599999999999999,-,1.73
2022-11-29 04:01:00,2022-11-29 15:32:00,sell,0.01,1745.66,1751.52,-5.94,-,5.86
2022-11-30 13:00:00,2022-11-30 13:39:00,buy,0.01,1758.76,1760.6,1.76,-,1.84
2022-12-01 10:00:00,2022-12-01 10:16:00,buy,0.01,1775.41,1777.61,2.12,-,2.2
2022-12-02 02:45:00,2022-12-02 09:38:00,buy,0.01,1800.68,1801.44,0.6799999999999999,-,0.76
2022-12-02 14:22:00,2022-12-02 15:02:00,buy,0.01,1797.99,1799.77,1.7,-,1.78
2022-12-05 08:30:00,2022-12-05 15:57:30,buy,0.01,1806.3,1791.3,-15.079999999999998,sl,15.0
2022-12-06 01:30:00,2022-12-06 08:21:00,sell,0.01,1769.9,1768.69,1.13,-,1.21
2022-12-06 15:15:00,2022-12-06 16:32:00,sell,0.01,1777.52,1775.07,2.37,-,2.45
2022-12-08 02:45:00,2022-12-08 15:06:00,buy,0.01,1786.03,1787.27,1.16,-,1.24
2022-12-13 17:43:00,2022-12-13 18:37:00,buy,0.01,1812.44,1814.43,1.91,-,1.99
2022-12-14 09:52:00,2022-12-14 16:39:00,buy,0.01,1808.83,1811.77,2.86,-,2.94
2022-12-15 13:30:00,2022-12-15 14:09:00,sell,0.01,1779.38,1777.25,2.05,-,2.13
2022-12-16 06:00:00,2022-12-16 09:54:00,sell,0.01,1779.54,1777.31,2.15,-,2.23
2022-12-19 01:45:00,2022-12-19 02:44:00,buy,0.01,1792.18,1794.16,1.9,-,1.98
2022-12-20 14:30:00,2022-12-20 16:36:00,buy,0.01,1805.25,1807.39,2.06,-,2.14
2022-12-20 20:16:00,2022-12-20 21:12:00,buy,0.01,1815.09,1816.92,1.75,-,1.83
2022-12-21 05:30:00,2022-12-21 15:13:00,buy,0.01,1815.62,1817.09,1.39,-,1.47
2022-12-21 20:30:00,2022-12-21 20:45:00,buy,0.01,1815.63,1817.35,1.64,-,1.72
2022-12-23 07:33:00,2022-12-23 16:05:00,sell,0.01,1795.32,1793.28,1.96,-,2.04
2022-12-27 19:40:00,2022-12-28 11:03:15,buy,0.01,1816.43,1801.34,-16.759999999999998,sl,15.09
2022-12-29 23:45:00,2022-12-30 03:13:00,buy,0.01,1814.93,1816.67,0.8699999999999999,-,1.74
2022-12-30 12:01:00,2022-12-30 13:05:00,buy,0.01,1815.12,1816.78,1.5799999999999998,-,1.66
2023-01-03 07:24:00,2023-01-03 08:12:00,buy,0.01,1839.88,1842.14,2.1799999999999997,-,2.26
2023-01-03 11:00:00,2023-01-03 11:18:00,buy,0.01,1836.17,1838.7,2.4499999999999997,-,2.53
2023-01-03 12:39:00,2023-01-03 15:23:00,buy,0.01,1837.53,1839.44,1.8299999999999998,-,1.91
2023-01-03 21:45:00,2023-01-03 23:46:00,buy,0.01,1837.78,1839.47,1.6099999999999999,-,1.69
2023-01-04 02:01:00,2023-01-04 02:25:00,buy,0.01,1836.87,1838.72,1.77,-,1.85
2023-01-04 07:30:00,2023-01-04 08:11:00,buy,0.01,1844.92,1847.01,2.01,-,2.09
2023-01-04 12:30:00,2023-01-04 13:13:00,buy,0.01,1858.08,1859.88,1.72,-,1.8
2023-01-04 14:30:00,2023-01-04 15:29:00,buy,0.01,1855.21,1859.27,3.9799999999999995,-,4.06
2023-01-04 17:05:00,2023-01-04 17:42:00,buy,0.01,1854.38,1856.45,1.9899999999999998,-,2.07
2023-01-04 19:27:00,2023-01-04 23:10:00,buy,0.01,1856.04,1856.55,0.43000000000000005,-,0.51
2023-01-05 09:05:00,2023-01-05 09:18:00,buy,0.01,1851.24,1853.5,2.1799999999999997,-,2.26
2023-01-05 19:35:00,2023-01-06 11:11:00,sell,0.01,1832.61,1835.89,-3.0199999999999996,-,3.28
2023-01-09 07:07:00,2023-01-09 07:24:00,buy,0.01,1875.12,1876.98,1.78,-,1.86
2023-01-09 11:15:00,2023-01-09 11:56:00,buy,0.01,1872.24,1874.11,1.79,-,1.87
2023-01-09 13:00:00,2023-01-09 14:10:00,buy,0.01,1871.64,1873.54,1.8199999999999998,-,1.9
2023-01-09 19:30:00,2023-01-09 20:26:00,buy,0.01,1870.07,1871.83,1.68,-,1.76
2023-01-10 02:30:00,2023-01-10 02:56:00,buy,0.01,1868.37,1870.22,1.77,-,1.85
2023-01-13 07:02:00,2023-01-13 09:46:00,buy,0.01,1896.28,1898.99,2.63,-,2.71
2023-01-16 02:01:00,2023-01-16 02:37:00,buy,0.01,1917.24,1918.96,1.64,-,1.72
2023-01-16 07:00:00,2023-01-16 13:44:00,buy,0.01,1922.38,1919.0,-3.46,-,3.38
2023-01-16 15:31:00,2023-01-16 15:44:00,buy,0.01,1912.17,1914.17,1.92,-,2.0
2023-01-17 04:30:00,2023-01-17 15:46:00,buy,0.01,1912.42,1913.83,1.3299999999999998,-,1.41
2023-01-19 03:00:00,2023-01-19 03:24:00,sell,0.01,1905.14,1902.33,2.73,-,2.81
2023-01-19 19:55:00,2023-01-19 20:05:00,buy,0.01,1918.89,1920.5,1.53,-,1.61
2023-01-20 05:00:00,2023-01-20 09:50:00,buy,0.01,1929.71,1931.57,1.78,-,1.86
2023-01-20 16:03:00,2023-01-20 17:26:00,buy,0.01,1925.33,1928.41,3.0,-,3.08
2023-01-24 11:30:00,2023-01-24 13:01:00,buy,0.01,1936.02,1937.97,1.8699999999999999,-,1.95
2023-01-26 03:15:00,2023-01-26 03:43:00,buy,0.01,1942.8,1945.16,2.28,-,2.36
2023-01-27 03:30:00,2023-01-27 04:22:00,sell,0.01,1931.16,1929.3,1.78,-,1.86
2023-01-27 12:30:00,2023-01-27 16:10:00,sell,0.01,1928.26,1927.41,0.7699999999999999,-,0.85
2023-02-01 02:15:00,2023-02-01 13:27:00,buy,0.01,1927.41,1929.11,1.6199999999999999,-,1.7
2023-02-02 12:55:00,2023-02-02 13:32:00,buy,0.01,1953.03,1955.14,2.03,-,2.11
2023-02-02 14:50:00,2023-02-02 16:43:15,buy,0.01,1953.8,1938.83,-15.049999999999999,sl,14.97
2023-02-03 01:46:00,2023-02-03 09:39:00,sell,0.01,1914.21,1911.3,2.83,-,2.91
2023-02-06 01:25:00,2023-02-06 01:35:00,sell,0.01,1869.01,1867.29,1.64,-,1.72
