t_in,t_out,dir,vol,p_in,p_out,pl,exit,dist
2023-03-10 17:35:00,2023-03-13 01:01:31,buy,0.01,1866.12,1881.46,14.47,tp,15.27
2023-03-15 12:00:00,2023-03-15 13:44:40,sell,0.01,1887.58,1909.5,-22.0,sl,21.92
2023-03-15 15:00:00,2023-03-15 19:19:42,buy,0.01,1918.07,1933.05,14.900000000000002,tp,14.98
2023-03-15 19:20:00,2023-03-15 21:31:40,buy,0.01,1932.92,1911.07,-21.93,sl,21.78
2023-03-17 07:00:00,2023-03-17 15:30:31,buy,0.01,1927.82,1942.64,14.740000000000002,tp,14.82
2023-03-17 15:31:00,2023-03-17 17:32:41,buy,0.01,1943.27,1958.06,14.71,tp,14.77
2023-03-17 17:33:00,2023-03-17 20:37:00,buy,0.01,1958.22,1972.35,14.050000000000002,-,14.13
2023-03-17 20:38:00,2023-03-17 21:52:00,buy,0.01,1971.96,1986.3,14.260000000000002,-,14.34
2023-03-17 21:53:00,2023-03-20 10:24:57,buy,0.01,1987.3,2002.52,14.350000000000001,tp,15.21
2023-03-21 17:00:00,2023-03-21 20:28:54,sell,0.01,1952.88,1937.28,15.520000000000001,tp,15.59
2023-03-21 20:29:00,2023-03-22 21:02:26,sell,0.01,1936.64,1959.18,-22.279999999999998,sl,22.52
2023-03-23 04:00:00,2023-03-23 18:32:00,buy,0.01,1972.93,1986.93,13.920000000000002,-,14.0
2023-03-30 18:00:00,2023-03-31 15:32:58,buy,0.01,1972.1,1987.19,14.22,tp,15.08
2023-04-04 18:00:00,2023-04-05 15:34:00,buy,0.01,2016.14,2030.5,13.49,-,14.36
2023-04-06 17:00:00,2023-04-10 05:49:00,sell,0.01,2003.62,1989.06,14.820000000000002,-,14.56
2023-04-11 20:00:00,2023-04-12 15:30:42,buy,0.01,2006.25,2021.33,14.21,tp,15.01
2023-04-13 11:00:00,2023-04-13 15:48:00,buy,0.01,2024.59,2038.87,14.200000000000001,-,14.28
2023-04-13 15:49:00,2023-04-14 13:30:00,buy,0.01,2038.61,2040.03,0.5499999999999998,-,1.42
2023-04-14 18:00:00,2023-04-17 17:46:37,sell,0.01,1998.58,1982.98,15.860000000000001,tp,15.6
2023-04-19 12:00:00,2023-04-20 13:29:18,sell,0.01,1980.08,2002.06,-21.03,sl,21.84
2023-04-21 17:00:00,2023-04-25 02:00:00,sell,0.01,1973.78,1992.65,-18.27,-,18.87
2023-04-25 02:01:00,2023-04-26 16:26:42,buy,0.01,1992.65,2007.57,14.05,tp,14.92
2023-05-02 18:00:00,2023-05-03 18:17:28,buy,0.01,2008.43,2023.66,14.360000000000001,tp,15.22
2023-05-05 16:00:00,2023-05-09 13:00:00,sell,0.01,2010.5,2028.42,-17.32,-,17.92
2023-05-09 13:02:00,2023-05-10 10:15:00,buy,0.01,2028.54,2028.99,-0.42000000000000004,-,0.45
2023-05-16 19:00:00,2023-05-17 16:41:36,sell,0.01,1996.01,1980.56,15.71,tp,15.45
2023-05-18 16:00:00,2023-05-19 11:30:00,sell,0.01,1967.05,1966.27,1.04,-,0.78
2023-05-25 16:00:00,2023-05-30 13:00:00,sell,0.01,1943.64,1952.98,-8.399999999999999,-,9.34
2023-05-30 14:34:00,2023-05-31 16:49:38,buy,0.01,1958.21,1973.51,14.430000000000001,tp,15.3
2023-06-07 22:57:00,2023-06-08 16:34:44,sell,0.01,1940.58,1962.67,-21.14,sl,22.09
2023-06-13 14:00:00,2023-06-13 18:34:23,buy,0.01,1965.92,1943.99,-22.009999999999998,sl,21.93
2023-06-13 19:00:00,2023-06-15 14:56:20,sell,0.01,1943.15,1928.57,15.870000000000001,tp,14.58
2023-06-20 18:00:00,2023-06-21 16:40:00,sell,0.01,1934.97,1920.7,14.530000000000001,-,14.27
2023-06-22 18:00:00,2023-06-23 16:45:14,sell,0.01,1915.33,1937.2,-21.61,sl,21.87
2023-06-27 19:00:00,2023-06-29 15:31:00,sell,0.01,1913.55,1906.27,8.57,-,7.28
2023-06-30 18:00:00,2023-07-03 17:01:29,buy,0.01,1915.5,1930.54,14.17,tp,15.03
2023-07-04 10:30:00,2023-07-05 22:00:00,buy,0.01,1926.51,1916.01,-11.37,-,10.5
2023-07-05 22:06:00,2023-07-07 11:00:00,sell,0.01,1915.65,1914.65,2.29,-,1.0
2023-07-07 18:00:00,2023-07-12 15:00:00,buy,0.01,1933.69,1934.68,-1.4600000000000002,-,0.99
2023-07-12 16:00:00,2023-07-12 18:01:00,buy,0.01,1943.2,1958.25,14.970000000000002,-,15.05
2023-07-12 18:02:00,2023-07-18 14:17:00,buy,0.01,1957.66,1972.02,9.530000000000001,-,14.36
2023-07-18 14:18:00,2023-07-18 17:29:00,buy,0.01,1967.84,1981.94,14.020000000000001,-,14.1
2023-07-18 17:30:00,2023-07-21 16:23:30,buy,0.01,1981.55,1959.07,-26.52,sl,22.48
2023-07-26 11:04:00,2023-07-27 16:38:21,buy,0.01,1971.2,1949.83,-23.83,sl,21.37
2023-07-27 20:00:00,2023-07-31 15:52:26,sell,0.01,1944.32,1966.36,-21.439999999999998,sl,22.04
2023-08-08 16:00:00,2023-08-10 13:45:00,sell,0.01,1925.36,1922.13,4.5200000000000005,-,3.23
2023-08-16 22:00:00,2023-08-18 06:15:00,sell,0.01,1895.0,1892.25,4.04,-,2.75
2023-08-22 10:00:00,2023-08-23 16:45:38,buy,0.01,1898.98,1913.72,13.870000000000001,tp,14.74
2023-08-23 17:00:00,2023-08-24 17:14:00,buy,0.01,1918.07,1918.96,-1.5699999999999998,-,0.89
2023-08-25 18:00:00,2023-08-28 19:00:00,sell,0.01,1904.55,1924.84,-20.029999999999998,-,20.29
2023-08-29 18:00:00,2023-08-30 17:18:15,buy,0.01,1934.23,1949.12,14.020000000000001,tp,14.89
2023-08-30 17:19:00,2023-09-05 11:29:00,buy,0.01,1948.5,1933.37,-19.96,sl,15.12
2023-09-05 13:00:00,2023-09-06 17:38:00,sell,0.01,1930.77,1916.55,14.480000000000002,-,14.22
2023-09-08 05:30:00,2023-09-12 15:00:00,buy,0.01,1925.99,1913.01,-14.64,-,12.98
2023-09-12 15:01:00,2023-09-13 17:30:00,sell,0.01,1912.73,1912.17,0.8200000000000001,-,0.56
2023-09-15 05:15:00,2023-09-15 17:18:37,buy,0.01,1914.95,1929.91,14.880000000000003,tp,14.95
2023-09-15 17:19:00,2023-09-19 21:00:00,buy,0.01,1929.81,1930.86,-0.6100000000000001,-,1.05
2023-09-20 18:00:00,2023-09-21 14:19:57,buy,0.01,1944.07,1921.93,-24.6,sl,22.14
2023-09-21 16:00:00,2023-09-26 18:07:37,sell,0.01,1916.49,1901.84,15.590000000000002,tp,14.63
2023-09-26 19:00:00,2023-09-27 16:40:25,sell,0.01,1902.42,1887.57,15.110000000000001,tp,14.84
2023-09-27 18:00:00,2023-09-28 17:39:00,sell,0.01,1883.63,1868.68,15.9,-,14.95
2023-09-29 20:14:00,2023-10-02 12:23:00,sell,0.01,1851.05,1836.12,15.190000000000001,tp,14.91
2023-10-05 05:00:00,2023-10-09 01:01:00,buy,0.01,1828.13,1849.47,19.68,tp,14.96
2023-10-11 12:00:00,2023-10-12 15:29:31,buy,0.01,1869.65,1884.51,12.4,tp,14.85
2023-10-13 12:00:00,2023-10-13 14:56:00,buy,0.01,1883.91,1898.19,14.200000000000001,-,14.28
2023-10-13 14:57:00,2023-10-13 15:32:00,buy,0.01,1898.84,1913.68,14.760000000000002,-,14.84
2023-10-13 16:08:00,2023-10-13 20:00:00,buy,0.01,1912.06,1927.15,15.010000000000002,-,15.09
2023-10-13 20:01:00,2023-10-18 05:07:31,buy,0.01,1927.16,1942.06,12.450000000000001,tp,14.89
2023-10-18 05:08:00,2023-10-18 16:38:41,buy,0.01,1942.39,1957.47,15.000000000000002,tp,15.08
2023-10-18 16:39:00,2023-10-19 20:35:00,buy,0.01,1957.56,1971.7,11.680000000000001,-,14.14
2023-10-19 20:36:00,2023-10-20 16:55:00,buy,0.01,1971.07,1985.45,13.510000000000002,-,14.38
2023-10-24 14:01:00,2023-10-25 16:48:19,sell,0.01,1958.63,1980.43,-21.54,sl,21.79
2023-10-26 08:00:00,2023-10-27 21:12:42,buy,0.01,1988.53,2003.33,13.930000000000001,tp,14.78
2023-10-27 22:00:00,2023-10-31 20:55:38,buy,0.01,2005.4,1983.32,-23.74,sl,22.08
2023-10-31 21:00:00,2023-11-02 02:38:00,sell,0.01,1984.18,1984.08,1.3900000000000001,-,0.1
2023-11-02 16:00:00,2023-11-06 18:00:29,buy,0.01,1990.39,1980.6,-11.45,sl,9.79
2023-11-07 05:00:00,2023-11-07 14:50:39,sell,0.01,1972.99,1958.13,14.780000000000001,tp,14.86
2023-11-07 15:00:00,2023-11-10 14:43:13,sell,0.01,1958.81,1943.77,16.67,tp,15.03
2023-11-14 17:00:00,2023-11-16 16:48:00,buy,0.01,1967.77,1981.82,10.8,-,14.05
2023-11-16 17:00:00,2023-11-17 18:45:00,buy,0.01,1979.63,1980.29,-0.21000000000000005,-,0.66
2023-11-21 05:00:00,2023-11-21 16:39:00,buy,0.01,1990.78,2005.35,14.490000000000002,-,14.57
2023-11-21 16:40:00,2023-11-28 15:42:28,buy,0.01,2004.14,2019.41,9.65,tp,15.26
2023-11-28 16:01:00,2023-11-28 18:27:03,buy,0.01,2023.01,2038.01,14.920000000000002,tp,14.96
2023-11-28 18:28:00,2023-11-30 11:13:00,buy,0.01,2036.99,2040.09,-0.14999999999999988,-,3.1
2023-12-01 18:00:00,2023-12-01 19:43:16,buy,0.01,2049.43,2063.12,13.610000000000001,tp,13.69
2023-12-01 19:44:00,2023-12-04 01:16:17,buy,0.01,2063.46,2078.31,13.98,tp,14.8
2023-12-07 11:00:00,2023-12-08 16:00:00,buy,0.01,2033.0,2018.57,-15.299999999999999,-,14.43
2023-12-08 16:01:00,2023-12-08 16:23:42,sell,0.01,2018.35,2003.72,14.550000000000002,tp,14.62
2023-12-08 17:12:00,2023-12-08 19:07:27,sell,0.01,2010.87,1996.28,14.510000000000002,tp,14.59
2023-12-08 19:08:00,2023-12-11 17:37:15,sell,0.01,1996.09,1980.98,15.370000000000001,tp,15.09
2023-12-14 02:10:00,2023-12-14 16:36:00,buy,0.01,2031.4,2045.66,14.180000000000001,-,14.26
2023-12-15 21:01:00,2023-12-19 15:00:00,sell,0.01,2018.87,2029.56,-10.089999999999998,-,10.69
2023-12-19 16:47:00,2023-12-22 01:42:37,buy,0.01,2038.6,2053.23,10.590000000000002,tp,14.59
2023-12-22 01:43:00,2023-12-22 15:49:00,buy,0.01,2052.33,2066.83,14.420000000000002,-,14.5
2023-12-22 15:50:00,2023-12-27 17:40:00,buy,0.01,2066.97,2081.41,11.98,-,14.44
2023-12-27 18:00:00,2024-01-02 17:37:40,buy,0.01,2078.95,2057.07,-25.919999999999998,sl,21.86
2024-01-03 14:00:00,2024-01-03 16:36:38,sell,0.01,2047.64,2032.98,14.580000000000002,tp,14.65
2024-01-03 16:37:00,2024-01-05 17:00:36,sell,0.01,2032.79,2053.39,-19.310000000000002,sl,20.58
2024-01-05 18:00:00,2024-01-08 07:34:12,buy,0.01,2054.98,2033.06,-22.79,sl,21.91
2024-01-11 19:00:00,2024-01-12 09:33:27,sell,0.01,2016.67,2038.92,-21.99,sl,22.22
2024-01-12 13:00:00,2024-01-12 16:33:28,buy,0.01,2045.93,2060.82,14.810000000000002,tp,14.89
2024-01-12 16:34:00,2024-01-16 11:22:40,buy,0.01,2060.92,2038.8,-23.78,sl,22.11
2024-01-16 20:00:00,2024-01-17 17:16:39,sell,0.01,2025.32,2010.31,15.270000000000001,tp,15.01
2024-01-19 10:00:00,2024-01-24 18:00:00,buy,0.01,2028.04,2015.31,-15.18,-,12.73
2024-01-24 18:07:00,2024-01-29 05:00:00,sell,0.01,2014.02,2025.49,-9.84,-,11.47
2024-01-30 03:00:00,2024-01-30 16:25:37,buy,0.01,2033.67,2048.31,14.560000000000002,tp,14.63
2024-01-30 17:00:00,2024-02-01 18:26:00,buy,0.01,2046.59,2060.84,11.0,-,14.25
2024-02-01 18:27:00,2024-02-02 15:35:40,buy,0.01,2061.11,2039.14,-22.839999999999996,sl,21.94
2024-02-06 18:00:00,2024-02-08 15:00:00,buy,0.01,2036.42,2024.99,-14.68,-,11.43
2024-02-13 16:00:00,2024-02-14 03:16:00,sell,0.01,2004.4,1989.4,15.260000000000002,-,15.0
2024-02-15 12:00:00,2024-02-16 17:00:00,buy,0.01,1996.41,1998.11,0.8299999999999998,-,1.7
2024-02-16 20:00:00,2024-02-20 02:13:00,buy,0.01,2013.42,2015.45,0.3699999999999997,-,2.03
2024-02-20 13:00:00,2024-02-23 20:52:38,buy,0.01,2026.19,2040.97,10.74,tp,14.78
2024-02-23 20:53:00,2024-03-01 12:56:00,buy,0.01,2040.91,2055.07,8.540000000000001,-,14.16
2024-03-01 21:00:00,2024-03-04 16:51:00,buy,0.01,2085.79,2099.81,13.15,-,14.02
2024-03-06 16:00:00,2024-03-07 06:02:28,buy,0.01,2139.53,2154.76,12.770000000000001,tp,15.2
2024-03-07 06:03:00,2024-03-08 11:57:40,buy,0.01,2155.78,2170.84,14.190000000000001,tp,14.88
2024-03-08 11:58:00,2024-03-08 15:41:41,buy,0.01,2170.32,2185.12,14.720000000000002,tp,14.79
2024-03-08 16:00:00,2024-03-08 19:04:26,buy,0.01,2171.26,2186.82,15.480000000000002,tp,15.45
2024-03-08 19:05:00,2024-03-12 15:30:30,buy,0.01,2186.93,2164.86,-23.73,sl,22.05
2024-03-12 17:00:00,2024-03-18 15:15:00,sell,0.01,2160.4,2160.36,2.01,-,0.04
2024-03-20 23:00:00,2024-03-21 01:16:17,buy,0.01,2182.94,2197.91,12.510000000000002,tp,14.97
2024-03-21 01:17:00,2024-03-21 17:00:26,buy,0.01,2212.31,2189.96,-22.43,sl,22.35
2024-03-26 14:00:00,2024-03-26 18:13:23,buy,0.01,2197.82,2175.88,-22.02,sl,21.93
2024-03-27 17:01:00,2024-03-28 13:22:38,buy,0.01,2192.85,2207.59,12.280000000000001,tp,14.73
2024-03-28 14:00:00,2024-03-28 23:49:18,buy,0.01,2212.29,2227.2,14.830000000000002,tp,14.83
2024-03-28 23:50:00,2024-04-01 02:43:43,buy,0.01,2229.59,2244.7,14.24,tp,15.08
2024-04-02 22:00:00,2024-04-03 01:21:39,buy,0.01,2271.54,2286.57,14.16,tp,15.01
2024-04-03 01:22:00,2024-04-03 23:55:28,buy,0.01,2285.56,2300.65,15.010000000000002,tp,15.07
2024-04-03 23:56:00,2024-04-05 04:07:38,buy,0.01,2300.32,2278.32,-25.25,sl,21.99
2024-04-05 18:00:00,2024-04-08 05:15:41,buy,0.01,2317.65,2332.88,14.360000000000001,tp,15.21
2024-04-09 11:00:00,2024-04-10 15:32:02,buy,0.01,2354.14,2332.35,-22.659999999999997,sl,21.78
2024-04-11 22:00:00,2024-04-11 23:34:31,buy,0.01,2361.55,2376.88,15.250000000000002,tp,15.27
2024-04-11 23:35:00,2024-04-12 04:57:28,buy,0.01,2376.55,2390.92,13.5,tp,14.36
2024-04-12 04:58:00,2024-04-12 16:52:30,buy,0.01,2390.77,2405.26,14.410000000000002,tp,14.47
2024-04-19 22:00:00,2024-04-22 04:40:13,buy,0.01,2398.24,2376.23,-22.880000000000003,sl,22.01
2024-04-25 16:00:00,2024-04-26 10:20:41,buy,0.01,2330.97,2346.09,14.25,tp,15.1
2024-04-26 10:21:00,2024-04-29 04:00:39,buy,0.01,2346.76,2324.85,-22.78,sl,21.91
2024-04-30 11:00:00,2024-04-30 17:09:27,sell,0.01,2317.57,2302.66,14.830000000000002,tp,14.91
2024-04-30 18:00:00,2024-05-01 21:34:39,sell,0.01,2293.32,2315.26,-21.68,sl,21.94
2024-05-01 22:00:00,2024-05-02 12:22:00,buy,0.01,2325.41,2303.33,-24.54,-,22.08
2024-05-09 18:00:00,2024-05-10 03:29:57,buy,0.01,2333.43,2348.49,14.190000000000001,tp,14.97
2024-05-10 03:30:00,2024-05-10 09:42:20,buy,0.01,2348.58,2363.46,14.800000000000002,tp,14.88
2024-05-14 21:00:00,2024-05-15 11:42:42,buy,0.01,2355.98,2370.82,13.97,tp,14.84
2024-05-15 12:00:00,2024-05-15 20:11:03,buy,0.01,2373.35,2388.61,15.180000000000001,tp,15.22
2024-05-15 20:12:00,2024-05-17 16:13:42,buy,0.01,2387.61,2402.02,11.16,tp,14.4
2024-05-17 16:14:00,2024-05-17 18:01:39,buy,0.01,2402.0,2416.26,14.180000000000001,tp,14.26
2024-05-17 18:02:00,2024-05-20 04:00:38,buy,0.01,2416.59,2431.43,13.97,tp,14.83
2024-05-22 18:00:00,2024-05-23 04:26:28,sell,0.01,2388.62,2373.39,16.18,tp,15.22
2024-05-28 19:00:00,2024-05-29 15:52:38,buy,0.01,2360.4,2337.96,-23.310000000000002,sl,22.42
2024-05-31 16:00:00,2024-05-31 17:58:38,buy,0.01,2354.86,2334.61,-20.33,sl,20.25
2024-06-05 19:00:00,2024-06-06 04:28:00,buy,0.01,2353.8,2367.91,11.65,-,14.11
2024-06-06 05:00:00,2024-06-07 07:24:38,buy,0.01,2367.56,2382.5,14.07,tp,14.94
2024-06-07 08:00:00,2024-06-07 11:02:41,buy,0.01,2386.75,2364.75,-22.08,sl,22.0
2024-06-07 13:00:00,2024-06-07 15:30:30,sell,0.01,2339.34,2324.03,15.230000000000002,tp,15.25
2024-06-07 15:31:00,2024-06-07 21:50:00,sell,0.01,2315.41,2300.38,14.950000000000001,-,15.03
2024-06-14 14:00:00,2024-06-18 13:25:33,buy,0.01,2330.68,2308.0,-24.34,sl,22.6
2024-06-18 20:00:00,2024-06-19 20:07:00,buy,0.01,2330.38,2330.48,-0.7700000000000001,-,0.1
2024-06-20 10:00:00,2024-06-20 17:22:39,buy,0.01,2344.23,2358.51,14.200000000000001,tp,14.28
2024-06-20 17:23:00,2024-06-21 16:53:00,buy,0.01,2358.55,2336.98,-22.439999999999998,sl,21.57
2024-06-25 14:00:00,2024-06-26 04:39:28,buy,0.01,2335.38,2313.66,-22.589999999999996,sl,21.71
2024-06-26 17:00:00,2024-06-27 14:41:40,sell,0.01,2295.8,2317.72,-20.970000000000002,sl,21.92
2024-06-27 18:00:00,2024-07-02 08:45:00,buy,0.01,2329.12,2329.93,-1.6400000000000001,-,0.81
2024-07-03 10:00:00,2024-07-03 15:38:00,buy,0.01,2340.27,2355.16,14.810000000000002,-,14.89
2024-07-03 15:39:00,2024-07-05 01:39:00,buy,0.01,2355.46,2355.57,-3.14,-,0.11
2024-07-05 11:00:00,2024-07-05 16:12:42,buy,0.01,2365.39,2379.97,14.500000000000002,tp,14.58
2024-07-05 19:00:00,2024-07-08 18:45:12,buy,0.01,2384.81,2362.67,-23.009999999999998,sl,22.12
2024-07-10 10:00:00,2024-07-10 16:56:00,buy,0.01,2372.04,2386.32,14.200000000000001,-,14.28
2024-07-10 16:57:00,2024-07-11 15:36:18,buy,0.01,2386.3,2401.61,12.850000000000001,tp,15.11
2024-07-11 16:00:00,2024-07-11 18:20:00,buy,0.01,2406.34,2420.55,14.130000000000003,-,14.21
2024-07-11 18:21:00,2024-07-12 14:01:38,buy,0.01,2421.02,2399.02,-22.869999999999997,sl,21.97
2024-07-16 10:00:00,2024-07-16 17:35:39,buy,0.01,2433.91,2449.18,15.190000000000001,tp,15.26
2024-07-16 17:36:00,2024-07-16 18:38:00,buy,0.01,2448.64,2462.89,14.170000000000002,-,14.25
2024-07-16 18:47:00,2024-07-17 04:54:00,buy,0.01,2464.99,2479.31,13.450000000000001,-,14.32
2024-07-18 23:00:00,2024-07-19 03:18:00,sell,0.01,2442.99,2428.54,14.71,-,14.45
2024-07-19 03:19:00,2024-07-19 13:08:23,sell,0.01,2427.61,2412.59,14.940000000000001,tp,15.0
2024-07-24 06:00:00,2024-07-24 17:50:38,buy,0.01,2414.25,2429.15,14.820000000000002,tp,14.9
2024-07-24 17:51:00,2024-07-24 21:03:39,buy,0.01,2428.24,2406.15,-22.169999999999998,sl,22.09
2024-07-25 05:00:00,2024-07-25 17:08:40,sell,0.01,2376.45,2361.75,14.620000000000001,tp,14.69
2024-07-26 19:00:00,2024-07-29 01:15:40,buy,0.01,2385.28,2400.54,14.39,tp,15.25
2024-07-30 20:00:00,2024-07-31 06:13:41,buy,0.01,2400.02,2414.96,14.07,tp,14.9
2024-07-31 07:00:00,2024-07-31 21:42:40,buy,0.01,2416.64,2431.64,14.920000000000002,tp,15.0
2024-07-31 22:00:00,2024-07-31 22:38:00,buy,0.01,2433.49,2447.81,14.240000000000002,-,14.32
2024-07-31 23:11:00,2024-08-02 08:59:00,buy,0.01,2450.98,2465.73,11.5,-,14.75
2024-08-02 09:00:00,2024-08-02 17:37:30,buy,0.01,2466.86,2445.34,-21.599999999999998,sl,21.51
2024-08-08 14:00:00,2024-08-08 17:11:00,buy,0.01,2405.42,2419.79,14.290000000000001,-,14.37
2024-08-08 17:12:00,2024-08-09 17:30:40,buy,0.01,2419.41,2434.79,14.510000000000002,tp,15.38
2024-08-14 12:00:00,2024-08-14 16:21:31,buy,0.01,2474.52,2452.6,-22.0,sl,21.91
2024-08-14 18:00:00,2024-08-15 16:00:42,sell,0.01,2450.26,2434.63,16.580000000000002,tp,15.59
2024-08-16 14:00:00,2024-08-16 15:51:28,buy,0.01,2464.71,2479.63,14.840000000000002,tp,14.9
2024-08-16 15:52:00,2024-08-16 16:42:00,buy,0.01,2480.87,2494.88,13.930000000000001,-,14.01
2024-08-16 17:03:00,2024-08-16 21:37:42,buy,0.01,2487.53,2503.0,15.390000000000002,tp,15.44
2024-08-16 21:38:00,2024-08-20 08:11:00,buy,0.01,2502.59,2502.81,-1.4400000000000002,-,0.22
2024-08-20 13:00:00,2024-08-21 16:44:23,buy,0.01,2521.89,2499.88,-22.880000000000003,sl,22.0
2024-08-22 17:00:00,2024-08-22 17:22:00,sell,0.01,2487.93,2472.93,14.920000000000002,-,15.0
2024-08-22 18:11:00,2024-08-23 12:15:46,sell,0.01,2478.79,2500.31,-21.259999999999998,sl,21.38
2024-08-30 19:00:00,2024-09-03 14:49:27,sell,0.01,2502.49,2487.31,15.780000000000001,tp,15.18
2024-09-03 17:00:00,2024-09-05 09:07:00,sell,0.01,2480.52,2502.56,-20.75,-,22.04
2024-09-05 11:27:00,2024-09-06 15:36:38,buy,0.01,2513.86,2528.6,13.870000000000001,tp,14.74
2024-09-10 16:02:00,2024-09-11 09:40:15,buy,0.01,2514.37,2528.92,13.680000000000001,tp,14.55
2024-09-11 10:00:00,2024-09-11 15:41:41,buy,0.01,2526.72,2504.68,-22.119999999999997,sl,22.04
2024-09-12 16:00:00,2024-09-12 16:38:40,buy,0.01,2528.62,2543.7,15.000000000000002,tp,15.06
2024-09-12 17:11:00,2024-09-13 03:43:05,buy,0.01,2546.55,2561.25,13.83,tp,14.68
2024-09-17 20:00:00,2024-09-18 21:00:40,sell,0.01,2563.16,2584.96,-21.54,sl,21.8
2024-09-19 11:00:00,2024-09-20 09:27:16,buy,0.01,2584.44,2599.42,14.110000000000001,tp,14.95
2024-09-20 10:00:00,2024-09-20 18:42:00,buy,0.01,2605.57,2620.17,14.520000000000001,-,14.6
2024-09-24 08:03:00,2024-09-24 19:40:42,buy,0.01,2638.35,2653.37,14.940000000000001,tp,14.99
2024-09-24 19:41:00,2024-09-25 05:58:00,buy,0.01,2653.2,2667.72,13.65,-,14.52
2024-09-25 05:59:00,2024-09-26 14:39:16,buy,0.01,2668.3,2683.13,12.370000000000001,tp,14.83
2024-09-26 14:40:00,2024-09-26 16:15:16,buy,0.01,2685.62,2663.6,-22.099999999999998,sl,21.96
2024-09-26 16:29:00,2024-09-27 18:00:00,buy,0.01,2667.39,2649.34,-18.92,-,18.05
2024-09-27 18:01:00,2024-09-30 13:50:34,sell,0.01,2651.65,2636.79,15.120000000000001,tp,14.74
2024-10-01 17:00:00,2024-10-02 08:48:00,buy,0.01,2667.9,2645.88,-22.89,-,22.02
2024-10-04 09:00:00,2024-10-04 15:30:29,buy,0.01,2667.49,2645.18,-22.389999999999997,sl,22.31
2024-10-08 20:00:00,2024-10-10 16:00:00,sell,0.01,2609.0,2625.18,-14.889999999999999,-,16.18
2024-10-11 04:00:00,2024-10-11 15:31:37,buy,0.01,2633.9,2648.73,14.750000000000002,tp,14.83
2024-10-11 18:00:00,2024-10-15 19:11:41,buy,0.01,2653.14,2668.27,13.470000000000002,tp,15.13
2024-10-16 11:58:00,2024-10-17 17:38:39,buy,0.01,2679.28,2694.09,12.350000000000001,tp,14.81
2024-10-18 05:00:00,2024-10-18 17:32:41,buy,0.01,2704.74,2719.13,14.310000000000002,tp,14.38
2024-10-18 18:00:00,2024-10-21 06:37:36,buy,0.01,2717.54,2732.62,14.21,tp,14.96
2024-10-22 14:00:00,2024-10-23 10:36:50,buy,0.01,2739.01,2754.2,14.32,tp,15.14
2024-10-23 12:00:00,2024-10-23 16:17:31,buy,0.01,2757.11,2735.34,-21.849999999999998,sl,21.75
2024-10-25 21:00:00,2024-10-29 16:44:00,buy,0.01,2744.46,2758.5,12.379999999999999,-,14.04
2024-10-29 17:18:00,2024-10-30 08:44:03,buy,0.01,2768.98,2783.67,13.82,tp,14.68
2024-10-30 10:00:00,2024-10-31 16:31:14,buy,0.01,2787.35,2765.27,-24.54,sl,22.08
2024-10-31 17:00:00,2024-10-31 17:45:00,sell,0.01,2755.34,2741.02,14.240000000000002,-,14.32
2024-10-31 18:11:00,2024-11-01 09:01:41,sell,0.01,2735.45,2756.03,-20.319999999999997,sl,20.58
2024-11-06 14:00:00,2024-11-06 15:07:00,sell,0.01,2699.4,2685.4,13.920000000000002,-,14.0
2024-11-06 15:11:00,2024-11-06 15:31:00,sell,0.01,2686.37,2672.08,14.21,-,14.29
2024-11-13 23:00:00,2024-11-14 04:49:21,sell,0.01,2573.58,2558.99,15.540000000000001,tp,14.57
2024-11-14 04:50:00,2024-11-14 11:36:00,sell,0.01,2559.23,2544.88,14.270000000000001,-,14.35
2024-11-20 17:00:00,2024-11-21 02:48:00,buy,0.01,2643.27,2658.19,12.46,-,14.92
2024-11-21 02:49:00,2024-11-21 13:21:07,buy,0.01,2658.38,2673.18,14.720000000000002,tp,14.8
2024-11-21 13:22:00,2024-11-22 05:03:50,buy,0.01,2673.33,2687.92,13.72,tp,14.59
2024-11-22 05:04:00,2024-11-22 11:36:38,buy,0.01,2687.94,2702.87,14.850000000000001,tp,14.91
2024-11-22 11:37:00,2024-11-25 01:30:00,buy,0.01,2703.4,2717.84,13.57,-,14.44
2024-11-27 09:00:00,2024-11-28 03:08:34,buy,0.01,2647.91,2625.75,-24.619999999999997,sl,22.0
2024-11-29 05:00:00,2024-12-02 02:43:37,buy,0.01,2657.53,2630.96,-27.439999999999998,sl,21.99
2024-12-05 15:00:00,2024-12-05 17:42:01,buy,0.01,2653.4,2632.1,-21.38,sl,21.26
2024-12-05 20:00:00,2024-12-06 03:14:00,sell,0.01,2628.07,2613.88,14.450000000000001,-,14.19
2024-12-10 17:00:00,2024-12-11 04:30:15,buy,0.01,2688.93,2704.03,14.23,tp,14.96
2024-12-11 04:31:00,2024-12-11 07:03:36,buy,0.01,2704.12,2681.92,-22.279999999999998,sl,22.04
2024-12-11 18:00:00,2024-12-12 16:13:46,buy,0.01,2713.32,2690.78,-25.0,sl,22.04
2024-12-17 12:00:00,2024-12-18 21:05:29,sell,0.01,2639.85,2624.43,15.680000000000001,tp,15.2
2024-12-18 22:00:00,2024-12-18 22:36:00,sell,0.01,2604.55,2590.16,14.310000000000002,-,14.39
2024-12-18 23:11:00,2024-12-19 03:45:39,sell,0.01,2594.52,2616.18,-20.71,sl,21.6
